jump_id,frame_idx,view_detected,telemark_flag,takeoff_knee_angle,v_style_angle_front,v_style_angle_back,body_ski_angle,symmetry_index_back,telemark_offset_x_raw,telemark_proj_ski_raw,telemark_leg_angle,is_flight_phase,is_landing_phase
JP0016,538,FRONT,l,,,,,,0.0013890295664490404,0.001416315008680045,17.413245827131565,0,1
JP0016,539,FRONT,l,,,,,,0.0011482035637986332,0.0005819435743602774,17.36105192627607,0,1
JP0016,539,FRONT,l,,,,,,0.0011482035637986332,0.0005819435743602774,17.36105192627607,0,1
JP0016,541,FRONT,l,,,,,,0.000573868046321091,0.0015624801894828344,19.029244850114516,0,1
JP0016,541,FRONT,l,,,,,,0.000573868046321091,0.0015624801894828344,19.029244850114516,0,1
JP0017,463,FRONT,l,,29.8111815151283,,,,,,,1,0
JP0017,463,FRONT,l,,29.8111815151283,,,,,,,1,0
JP0017,464,FRONT,l,,29.155781624398266,,,,,,,1,0
JP0017,464,FRONT,l,,29.155781624398266,,,,,,,1,0
JP0017,466,FRONT,l,,26.39507850940854,,,,,,,1,0
JP0017,466,FRONT,l,,26.39507850940854,,,,,,,1,0
JP0017,500,SIDE,l,,,,168.04443305734938,,,,,1,0
JP0017,500,SIDE,l,,,,168.04443305734938,,,,,1,0
JP0017,501,SIDE,l,,,,168.35558245488647,,,,,1,0
JP0017,501,SIDE,l,,,,168.35558245488647,,,,,1,0
JP0017,502,SIDE,l,,,,168.29795961484896,,,,,1,0
JP0017,502,SIDE,l,,,,168.29795961484896,,,,,1,0
JP0017,503,SIDE,l,,,,167.43536230871644,,,,,1,0
JP0017,503,SIDE,l,,,,167.43536230871644,,,,,1,0
JP0017,504,SIDE,l,,,,167.30565688492752,,,,,1,0
JP0017,504,SIDE,l,,,,167.30565688492752,,,,,1,0
JP0017,548,SIDE,l,,,,,,0.06345989738501956,0.06568121889933504,32.9394354209482,0,1
JP0017,548,SIDE,l,,,,,,0.06345989738501956,0.06568121889933504,32.9394354209482,0,1
JP0017,549,SIDE,l,,,,,,0.06589817442555601,0.0675458947491003,36.46927456693168,0,1
JP0017,549,SIDE,l,,,,,,0.06589817442555601,0.0675458947491003,36.46927456693168,0,1
JP0017,551,FRONT,l,,,,,,0.07286794029856869,0.07325222216567538,41.15430448885963,0,1
JP0017,551,FRONT,l,,,,,,0.07286794029856869,0.07325222216567538,41.15430448885963,0,1
JP0017,552,FRONT,l,,,,,,0.07400577401248137,0.07382021122381204,40.99276346903994,0,1
JP0017,552,FRONT,l,,,,,,0.07400577401248137,0.07382021122381204,40.99276346903994,0,1
JP0017,553,FRONT,l,,,,,,0.07900750812143081,0.07819175228400288,42.90722144036288,0,1
JP0017,553,FRONT,l,,,,,,0.07900750812143081,0.07819175228400288,42.90722144036288,0,1
JP0018,438,FRONT,l,174.1630493088797,,,,,,,,0,0
JP0018,438,FRONT,l,174.1630493088797,,,,,,,,0,0
JP0018,499,SIDE,l,,,,168.77226891569194,,,,,1,0
JP0018,499,SIDE,l,,,,168.77226891569194,,,,,1,0
JP0018,500,SIDE,l,,,,169.12847880721856,,,,,1,0
JP0018,500,SIDE,l,,,,169.12847880721856,,,,,1,0
JP0018,501,SIDE,l,,,,168.8333514897335,,,,,1,0
JP0018,501,SIDE,l,,,,168.8333514897335,,,,,1,0
JP0018,502,SIDE,l,,,,168.99809715108805,,,,,1,0
JP0018,502,SIDE,l,,,,168.99809715108805,,,,,1,0
JP0018,503,SIDE,l,,,,169.02138073863173,,,,,1,0
JP0018,503,SIDE,l,,,,169.02138073863173,,,,,1,0
JP0018,504,SIDE,l,,,,168.4214265367313,,,,,1,0
JP0018,504,SIDE,l,,,,168.4214265367313,,,,,1,0
JP0018,564,FRONT,l,,,,,,0.05063511703924206,0.052641213659074614,2.877742747271924,0,1
JP0018,564,FRONT,l,,,,,,0.05063511703924206,0.052641213659074614,2.877742747271924,0,1
JP0018,565,FRONT,l,,,,,,0.04837271360863371,0.049982789037089304,8.247040625231833,0,1
JP0018,565,FRONT,l,,,,,,0.04837271360863371,0.049982789037089304,8.247040625231833,0,1
JP0018,566,FRONT,l,,,,,,0.0458321433934199,0.04705460351185751,15.301310346182705,0,1
JP0018,566,FRONT,l,,,,,,0.0458321433934199,0.04705460351185751,15.301310346182705,0,1
JP0019,521,FRONT,l,,40.90830547049648,,,,,,,1,0
JP0019,521,FRONT,l,,40.90830547049648,,,,,,,1,0
JP0019,522,FRONT,l,,40.3735101807703,,,,,,,1,0
JP0019,522,FRONT,l,,40.3735101807703,,,,,,,1,0
JP0019,523,FRONT,l,,39.819794717094375,,,,,,,1,0
JP0019,523,FRONT,l,,39.819794717094375,,,,,,,1,0
JP0019,524,FRONT,l,,39.38967603579514,,,,,,,1,0
JP0019,524,FRONT,l,,39.38967603579514,,,,,,,1,0
JP0019,525,FRONT,l,,38.6381666099456,,,,,,,1,0
JP0019,525,FRONT,l,,38.6381666099456,,,,,,,1,0
JP0019,527,FRONT,l,,37.83215080987019,,,,,,,1,0
JP0019,527,FRONT,l,,37.83215080987019,,,,,,,1,0
JP0019,528,FRONT,l,,36.41239005183794,,,,,,,1,0
JP0019,528,FRONT,l,,36.41239005183794,,,,,,,1,0
JP0019,585,SIDE,l,,,,170.89780620728683,,,,,1,0
JP0019,585,SIDE,l,,,,170.89780620728683,,,,,1,0
JP0019,587,SIDE,l,,,,170.62399122306138,,,,,1,0
JP0019,587,SIDE,l,,,,170.62399122306138,,,,,1,0
JP0019,588,SIDE,l,,,,169.9721837434344,,,,,1,0
JP0019,588,SIDE,l,,,,169.9721837434344,,,,,1,0
JP0019,589,SIDE,l,,,,170.01134063152563,,,,,1,0
JP0019,589,SIDE,l,,,,170.01134063152563,,,,,1,0
JP0019,590,SIDE,l,,,,170.24138515728697,,,,,1,0
JP0019,590,SIDE,l,,,,170.24138515728697,,,,,1,0
JP0019,632,FRONT,l,,,,,,0.01581462100745501,0.014082817493210366,50.44725541895493,0,1
JP0019,632,FRONT,l,,,,,,0.01581462100745501,0.014082817493210366,50.44725541895493,0,1
JP0019,633,FRONT,l,,,,,,0.013271228316344197,0.01150478130384806,50.6968858797274,0,1
JP0019,633,FRONT,l,,,,,,0.013271228316344197,0.01150478130384806,50.6968858797274,0,1
JP0019,634,FRONT,l,,,,,,0.011185916475804247,0.00959203376702304,52.925689204607174,0,1
JP0019,634,FRONT,l,,,,,,0.011185916475804247,0.00959203376702304,52.925689204607174,0,1
JP0019,635,FRONT,l,,,,,,0.008514217364500865,0.006820659471516762,52.236038516421374,0,1
JP0019,635,FRONT,l,,,,,,0.008514217364500865,0.006820659471516762,52.236038516421374,0,1
JP0021,377,FRONT,,,,46.61424849619729,,7.834683618059131,,,,1,0
JP0021,377,FRONT,,,,46.61424849619729,,7.834683618059131,,,,1,0
JP0021,378,FRONT,,,,49.67877320034581,,8.07720969941741,,,,1,0
JP0021,378,FRONT,,,,49.67877320034581,,8.07720969941741,,,,1,0
JP0021,380,SIDE,,,,54.95837405036981,,10.438510662352371,,,,1,0
JP0021,380,SIDE,,,,54.95837405036981,,10.438510662352371,,,,1,0
JP0021,381,SIDE,,,,55.48558051186199,,12.508214828545704,,,,1,0
JP0021,381,SIDE,,,,55.48558051186199,,12.508214828545704,,,,1,0
JP0021,382,FRONT,,,,59.03730458961604,,15.537486680904664,,,,1,0
JP0021,382,FRONT,,,,59.03730458961604,,15.537486680904664,,,,1,0
JP0022,686,SIDE,,,,,173.28697040205304,,,,,1,0
JP0022,686,SIDE,,,,,173.28697040205304,,,,,1,0
JP0022,687,SIDE,,,,,172.966625158935,,,,,1,0
JP0022,687,SIDE,,,,,172.966625158935,,,,,1,0
JP0022,688,SIDE,,,,,172.59826770247636,,,,,1,0
JP0022,688,SIDE,,,,,172.59826770247636,,,,,1,0
JP0022,689,SIDE,,,,,172.25502323681363,,,,,1,0
JP0022,689,SIDE,,,,,172.25502323681363,,,,,1,0
JP0022,690,SIDE,,,,,172.06427187516164,,,,,1,0
JP0022,690,SIDE,,,,,172.06427187516164,,,,,1,0
JP0023,423,FRONT,l,170.60334699314927,,,,,,,,0,0
JP0023,423,FRONT,l,170.60334699314927,,,,,,,,0,0
JP0023,438,FRONT,l,,,75.18892284974736,,8.145201854893088,,,,1,0
JP0023,438,FRONT,l,,,75.18892284974736,,8.145201854893088,,,,1,0
JP0023,439,FRONT,l,,,77.0742025752857,,6.37843142405066,,,,1,0
JP0023,439,FRONT,l,,,77.0742025752857,,6.37843142405066,,,,1,0
JP0023,440,FRONT,l,,,79.11102100810236,,4.518445126124277,,,,1,0
JP0023,440,FRONT,l,,,79.11102100810236,,4.518445126124277,,,,1,0
JP0023,442,FRONT,l,,,77.47536861435191,,4.174622271917514,,,,1,0
JP0023,442,FRONT,l,,,77.47536861435191,,4.174622271917514,,,,1,0
JP0023,443,FRONT,l,,,75.12192549213292,,5.4999275961621095,,,,1,0
JP0023,443,FRONT,l,,,75.12192549213292,,5.4999275961621095,,,,1,0
JP0023,444,FRONT,l,,,72.96142584305338,,6.868569119819313,,,,1,0
JP0023,444,FRONT,l,,,72.96142584305338,,6.868569119819313,,,,1,0
JP0023,445,FRONT,l,,,70.81221571085037,,8.327313810112827,,,,1,0
JP0023,445,FRONT,l,,,70.81221571085037,,8.327313810112827,,,,1,0
JP0023,502,FRONT,l,,,,170.31579523495856,,,,,1,0
JP0023,502,FRONT,l,,,,170.31579523495856,,,,,1,0
JP0023,503,FRONT,l,,,,170.49656653948406,,,,,1,0
JP0023,503,FRONT,l,,,,170.49656653948406,,,,,1,0
JP0023,504,FRONT,l,,,,170.81439674960228,,,,,1,0
JP0023,504,FRONT,l,,,,170.81439674960228,,,,,1,0
JP0023,505,FRONT,l,,,,170.63983344027045,,,,,1,0
JP0023,505,FRONT,l,,,,170.63983344027045,,,,,1,0
JP0023,506,SIDE,l,,,,170.76176725386566,,,,,1,0
JP0023,506,SIDE,l,,,,170.76176725386566,,,,,1,0
JP0023,583,FRONT,l,,,,,,0.06658247446680787,0.06618099974330614,9.448439566135963,0,1
JP0023,583,FRONT,l,,,,,,0.06658247446680787,0.06618099974330614,9.448439566135963,0,1
JP0023,584,FRONT,l,,,,,,0.06887034775959533,0.06833161878085703,13.119481101853813,0,1
JP0023,584,FRONT,l,,,,,,0.06887034775959533,0.06833161878085703,13.119481101853813,0,1
JP0023,585,FRONT,l,,,,,,0.06881419713987208,0.06811893206800364,17.251123641209812,0,1
JP0023,585,FRONT,l,,,,,,0.06881419713987208,0.06811893206800364,17.251123641209812,0,1
JP0023,586,FRONT,l,,,,,,0.06737335101159714,0.06648459014208176,21.232612003245006,0,1
JP0023,586,FRONT,l,,,,,,0.06737335101159714,0.06648459014208176,21.232612003245006,0,1
JP0023,588,FRONT,l,,,,,,0.06700845930759197,0.06546393243450815,25.449502494202736,0,1
JP0023,588,FRONT,l,,,,,,0.06700845930759197,0.06546393243450815,25.449502494202736,0,1
JP0023,589,FRONT,l,,,,,,0.06850749571850151,0.06648216010582333,26.465159230856106,0,1
JP0023,589,FRONT,l,,,,,,0.06850749571850151,0.06648216010582333,26.465159230856106,0,1
JP0023,590,FRONT,l,,,,,,0.06909211559032974,0.06636032762128653,28.49904629102204,0,1
JP0023,590,FRONT,l,,,,,,0.06909211559032974,0.06636032762128653,28.49904629102204,0,1
JP0023,591,FRONT,l,,,,,,0.07045341406503519,0.0670910932039182,29.72823530371769,0,1
JP0023,591,FRONT,l,,,,,,0.07045341406503519,0.0670910932039182,29.72823530371769,0,1
JP0023,592,FRONT,l,,,,,,0.07182022080102357,0.06777178077190484,30.980150041359273,0,1
JP0023,592,FRONT,l,,,,,,0.07182022080102357,0.06777178077190484,30.980150041359273,0,1
JP0023,593,FRONT,l,,,,,,0.0734219733709835,0.06869999231082913,32.02421146713517,0,1
JP0023,593,FRONT,l,,,,,,0.0734219733709835,0.06869999231082913,32.02421146713517,0,1
JP0024,1931,SIDE,f,130.19048149204775,,,,,,,,0,0
JP0024,1931,SIDE,f,130.19048149204775,,,,,,,,0,0
JP0024,1963,FRONT,f,,44.05804537710598,,,,,,,1,0
JP0024,1963,FRONT,f,,44.05804537710598,,,,,,,1,0
JP0024,1964,FRONT,f,,43.49975156177727,,,,,,,1,0
JP0024,1964,FRONT,f,,43.49975156177727,,,,,,,1,0
JP0024,1965,FRONT,f,,42.87894249894434,,,,,,,1,0
JP0024,1965,FRONT,f,,42.87894249894434,,,,,,,1,0
JP0024,1966,FRONT,f,,42.27323570331819,,,,,,,1,0
JP0024,1966,FRONT,f,,42.27323570331819,,,,,,,1,0
JP0024,1967,FRONT,f,,41.6603841899305,,,,,,,1,0
JP0024,1967,FRONT,f,,41.6603841899305,,,,,,,1,0
JP0024,2008,SIDE,f,,,,171.54187011256627,,,,,1,0
JP0024,2008,SIDE,f,,,,171.54187011256627,,,,,1,0
JP0024,2009,SIDE,f,,,,169.86822315339722,,,,,1,0
JP0024,2009,SIDE,f,,,,169.86822315339722,,,,,1,0
JP0024,2011,SIDE,f,,,,168.55852784441947,,,,,1,0
JP0024,2011,SIDE,f,,,,168.55852784441947,,,,,1,0
JP0024,2012,SIDE,f,,,,156.08785334719707,,,,,1,0
JP0024,2012,SIDE,f,,,,156.08785334719707,,,,,1,0
JP0024,2086,FRONT,f,,,,,,0.06503412953816534,0.002734167155675881,13.37334526359498,0,1
JP0024,2086,FRONT,f,,,,,,0.06503412953816534,0.002734167155675881,13.37334526359498,0,1
JP0024,2088,FRONT,f,,,,,,0.07817414661621186,0.0078112297706029975,11.369539746938141,0,1
JP0024,2088,FRONT,f,,,,,,0.07817414661621186,0.0078112297706029975,11.369539746938141,0,1
JP0024,2089,FRONT,f,,,,,,0.08403361522572944,0.01936605005421934,6.040384606032263,0,1
JP0024,2089,FRONT,f,,,,,,0.08403361522572944,0.01936605005421934,6.040384606032263,0,1
JP0025,1687,FRONT,,,49.275567668004264,,,,,,,1,0
JP0025,1687,FRONT,,,49.275567668004264,,,,,,,1,0
JP0025,1688,FRONT,,,49.67967323202994,,,,,,,1,0
JP0025,1688,FRONT,,,49.67967323202994,,,,,,,1,0
JP0025,1689,FRONT,,,49.76561910456271,,,,,,,1,0
JP0025,1689,FRONT,,,49.76561910456271,,,,,,,1,0
JP0025,1690,FRONT,,,49.98391236755804,,,,,,,1,0
JP0025,1690,FRONT,,,49.98391236755804,,,,,,,1,0
JP0025,1778,SIDE,,,,,169.17550347037223,,,,,1,0
JP0025,1778,SIDE,,,,,169.17550347037223,,,,,1,0
JP0025,1779,SIDE,,,,,168.29628694066625,,,,,1,0
JP0025,1779,SIDE,,,,,168.29628694066625,,,,,1,0
JP0025,1780,SIDE,,,,,167.9584637640137,,,,,1,0
JP0025,1780,SIDE,,,,,167.9584637640137,,,,,1,0
JP0025,1781,SIDE,,,,,167.77110977567636,,,,,1,0
JP0025,1781,SIDE,,,,,167.77110977567636,,,,,1,0
JP0026,398,FRONT,,,31.23036453327403,,,,,,,1,0
JP0026,398,FRONT,,,31.23036453327403,,,,,,,1,0
JP0026,399,FRONT,,,30.192301605447533,,,,,,,1,0
JP0026,399,FRONT,,,30.192301605447533,,,,,,,1,0
JP0026,400,FRONT,,,29.00419038119524,,,,,,,1,0
JP0026,400,FRONT,,,29.00419038119524,,,,,,,1,0
JP0026,401,FRONT,,,28.617564281981483,,,,,,,1,0
JP0026,401,FRONT,,,28.617564281981483,,,,,,,1,0
JP0026,438,SIDE,,,,,167.8680794183534,,,,,1,0
JP0026,438,SIDE,,,,,167.8680794183534,,,,,1,0
JP0026,439,SIDE,,,,,167.24060984944367,,,,,1,0
JP0026,439,SIDE,,,,,167.24060984944367,,,,,1,0
JP0026,440,SIDE,,,,,166.34458445209168,,,,,1,0
JP0026,440,SIDE,,,,,166.34458445209168,,,,,1,0
JP0026,441,SIDE,,,,,165.76577029318312,,,,,1,0
JP0026,441,SIDE,,,,,165.76577029318312,,,,,1,0
JP0028,449,SIDE,,,,,172.52325590857234,,,,,1,0
JP0028,449,SIDE,,,,,172.52325590857234,,,,,1,0
JP0028,450,SIDE,,,,,172.67034716368798,,,,,1,0
JP0028,450,SIDE,,,,,172.67034716368798,,,,,1,0
JP0028,451,SIDE,,,,,172.43322785762277,,,,,1,0
JP0028,451,SIDE,,,,,172.43322785762277,,,,,1,0
JP0028,453,SIDE,,,,,171.58475157913307,,,,,1,0
JP0028,453,SIDE,,,,,171.58475157913307,,,,,1,0
JP0029,289,SIDE,l,167.5402946657505,,,,,,,,0,0
JP0029,289,SIDE,l,167.5402946657505,,,,,,,,0,0
JP0029,370,SIDE,l,,,,178.10804709822426,,,,,1,0
JP0029,370,SIDE,l,,,,178.10804709822426,,,,,1,0
JP0029,371,SIDE,l,,,,178.53509940799287,,,,,1,0
JP0029,371,SIDE,l,,,,178.53509940799287,,,,,1,0
JP0029,372,SIDE,l,,,,178.92552540102676,,,,,1,0
JP0029,372,SIDE,l,,,,178.92552540102676,,,,,1,0
JP0029,373,SIDE,l,,,,179.313584738009,,,,,1,0
JP0029,373,SIDE,l,,,,179.313584738009,,,,,1,0
JP0029,374,SIDE,l,,,,179.76755888746746,,,,,1,0
JP0029,374,SIDE,l,,,,179.76755888746746,,,,,1,0
JP0029,375,SIDE,l,,,,179.77360415266884,,,,,1,0
JP0029,375,SIDE,l,,,,179.77360415266884,,,,,1,0
JP0029,376,SIDE,l,,,,179.34190053868124,,,,,1,0
JP0029,376,SIDE,l,,,,179.34190053868124,,,,,1,0
JP0029,377,SIDE,l,,,,178.84649567602852,,,,,1,0
JP0029,377,SIDE,l,,,,178.84649567602852,,,,,1,0
JP0029,378,SIDE,l,,,,178.41618539763337,,,,,1,0
JP0029,378,SIDE,l,,,,178.41618539763337,,,,,1,0
JP0029,380,SIDE,l,,,,178.67002511402762,,,,,1,0
JP0029,380,SIDE,l,,,,178.67002511402762,,,,,1,0
JP0029,448,FRONT,l,,,,,,0.006083628536087016,0.008279719355546751,10.364752449008588,0,1
JP0029,448,FRONT,l,,,,,,0.006083628536087016,0.008279719355546751,10.364752449008588,0,1
JP0029,450,FRONT,l,,,,,,0.015908028913859562,0.015175526161250952,12.770861732784521,0,1
JP0029,450,FRONT,l,,,,,,0.015908028913859562,0.015175526161250952,12.770861732784521,0,1
JP0029,451,FRONT,l,,,,,,0.020741250942203138,0.019136776956213263,12.776735045273893,0,1
JP0029,451,FRONT,l,,,,,,0.020741250942203138,0.019136776956213263,12.776735045273893,0,1
JP0029,452,SIDE,l,,,,,,0.025732043787387138,0.02319991746872904,12.943764664232779,0,1
JP0029,452,SIDE,l,,,,,,0.025732043787387138,0.02319991746872904,12.943764664232779,0,1
JP0029,453,SIDE,l,,,,,,0.03090827500175025,0.0274188940641098,13.195203602521113,0,1
JP0029,453,SIDE,l,,,,,,0.03090827500175025,0.0274188940641098,13.195203602521113,0,1
JP0031,459,FRONT,l,,,27.58852245150938,,5.5060026024996205,,,,1,0
JP0031,461,FRONT,l,,,27.978595105774424,,2.706702729729301,,,,1,0
JP0031,518,SIDE,l,,,,173.94372757204013,,,,,1,0
JP0031,519,SIDE,l,,,,173.7986840841659,,,,,1,0
JP0031,521,SIDE,l,,,,173.45430035143968,,,,,1,0
JP0031,522,SIDE,l,,,,173.4337464121616,,,,,1,0
JP0031,523,SIDE,l,,,,171.62448868488877,,,,,1,0
JP0031,524,SIDE,l,,,,171.03053912700688,,,,,1,0
JP0031,525,SIDE,l,,,,170.40781788034226,,,,,1,0
JP0031,526,SIDE,l,,,,169.7534626863803,,,,,1,0
JP0031,567,SIDE,l,,,,,,0.05170276221001069,0.050650402176840366,19.24738129039658,0,1
JP0031,568,SIDE,l,,,,,,0.05608523588766623,0.05536655953905755,24.95016843945525,0,1
JP0031,569,SIDE,l,,,,,,0.05896083179940437,0.05853816119705711,30.10078773653462,0,1
JP0031,571,SIDE,l,,,,,,0.06473221125794792,0.06461284313148098,36.82467030962958,0,1
JP0031,572,FRONT,l,,,,,,0.06729010110968114,0.06718015545503485,38.045473195155495,0,1
JP0031,573,FRONT,l,,,,,,0.06982580473302719,0.06972831441356615,39.28483284827462,0,1
JP0031,574,FRONT,l,,,,,,0.07408779299109108,0.07401065138228839,41.48753623420562,0,1
JP0031,575,FRONT,l,,,,,,0.0782800860247691,0.07822355625011558,43.49721881500314,0,1
JP0031,576,FRONT,l,,,,,,0.07527010964448011,0.07522405877877783,42.14032547444075,0,1
JP0031,577,FRONT,l,,,,,,0.07849725076056102,0.07847711890756386,43.79396295542223,0,1
JP0032,290,FRONT,l,,,75.08775203145447,,7.880800457249194,,,,1,0
JP0032,291,FRONT,l,,,76.59869135595288,,7.158795425306579,,,,1,0
JP0032,293,FRONT,l,,,77.8624677235529,,6.228050152814575,,,,1,0
JP0032,294,FRONT,l,,,78.57374010758807,,6.093599675295678,,,,1,0
JP0032,295,FRONT,l,,,77.35694724644823,,5.820762046302292,,,,1,0
JP0032,296,FRONT,l,,,78.3549682035052,,5.640322965295212,,,,1,0
JP0032,297,FRONT,l,,,78.26360790611504,,5.3826420655762774,,,,1,0
JP0032,298,FRONT,l,,,77.5348524023527,,5.092156408298763,,,,1,0
JP0032,299,FRONT,l,,,76.47979441989135,,4.79333967279041,,,,1,0
JP0032,300,FRONT,l,,,75.41652607606287,,4.4945945514224945,,,,1,0
JP0032,335,SIDE,l,,,,167.87659618088054,,,,,1,0
JP0032,336,SIDE,l,,,,167.69140302409022,,,,,1,0
JP0032,337,SIDE,l,,,,167.7483649739233,,,,,1,0
JP0032,338,SIDE,l,,,,168.72944795232914,,,,,1,0
JP0032,339,SIDE,l,,,,168.9925751582543,,,,,1,0
JP0032,383,SIDE,l,,,,,,0.0007259553804674357,0.0030154080375219437,9.678306678389891,0,1
JP0032,384,SIDE,l,,,,,,0.0021052619965098995,0.004151825102931201,11.426862383802225,0,1
JP0032,385,SIDE,l,,,,,,0.0032954619213620973,0.005816848160996168,10.744243602998024,0,1
JP0032,386,SIDE,l,,,,,,0.00485550586955108,0.007153662726293435,12.223875422176548,0,1
JP0032,387,SIDE,l,,,,,,0.006240376917669765,0.008674231569762787,12.522599917066186,0,1
JP0032,388,SIDE,l,,,,,,0.0073044170556845756,0.010249527904633737,11.797345894612292,0,1
JP0032,389,SIDE,l,,,,,,0.008579339670340913,0.01173622090888965,11.95032738422474,0,1
JP0032,390,SIDE,l,,,,,,0.010122069178243875,0.01318785215092894,12.785563171887597,0,1
JP0032,391,SIDE,l,,,,,,0.011294653772212282,0.014637665037223467,12.7842390268597,0,1
